Price,Currency,Year,Condition,Total Hours,Total Seats,Flight Rules,Category,Propulsion,No. Engines,Make,Model,State,Country,Continent,National Origin,Eng. 1 Hours,Maint. Eng. 1,Eng. 2 Hours,Maint. Eng. 2,Prop. 1 Hours,Maint. Prop. 1,Prop. 2 Hours,Maint. Prop. 2,text
10750000.0,USD,2004.0,No information,4485.0,4.0,No information,Airplane,Turbofan,2.0,Dassault Aviation,900Ex Easy,MD,United States,North America,France,,,,,0.0,N/A,0.0,N/A,Price: USD $
245000.0,USD,1966.0,Used,4621.0,4.0,VFR,Airplane,Piston Engine,1.0,Cessna,180H,AK,United States,North America,United States,250.0,,0.0,N/A,,,0.0,N/A,$
375000.0,USD,1944.0,Used,1691.0,5.0,No information,Airplane,Piston Engine,1.0,Beechcraft,D17S Staggerwing,OR,United States,North America,United States,0.0,N/A,0.0,N/A,,SPOH,0.0,N/A,$
3795000.0,USD,2007.0,No information,3402.1,4.0,No information,Airplane,Turbofan,2.0,Gulfstream Airspace,G150,IL,United States,North America,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
34500.0,USD,1947.0,Used,2794.0,2.0,VFR,Airplane,Piston Engine,1.0,Luscombe Aircraft,8E,TX,United States,North America,United States,9.0,SMOH,0.0,N/A,,,0.0,N/A,$
38500.0,USD,1964.0,Used,5722.0,4.0,No information,Airplane,Piston Engine,1.0,Cessna,182G Skylane,OR,United States,North America,United States,1792.0,SMOH,0.0,N/A,,,0.0,N/A,$
425000.0,USD,2008.0,Used,1680.0,6.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Matrix,N/A,United States,North America,United States,1680.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
449000.0,USD,1999.0,Used,2241.0,6.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Malibu Mirage,MO,United States,North America,United States,946.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
150000.0,USD,1974.0,No information,4490.9,4.0,No information,Airplane,Turbofan,2.0,Bombardier Learjet,24D,N/A,Canada,North America,Canada,,,,,0.0,N/A,0.0,N/A,Price: USD $
138000.0,USD,1976.0,Used,9866.0,6.0,IFR,Airplane,Piston Engine,2.0,Piper Aircraft,Seneca Ii,FL,United States,North America,United States,1560.0,SFRM,1560.0,SFRM,147.0,SPOH,147.0,SPOH,$
129000.0,USD,1972.0,Used,3696.0,5.0,IFR,Airplane,Piston Engine,1.0,Beechcraft,V35B Bonanza,CA,United States,North America,United States,1771.0,SFRM,0.0,N/A,,,0.0,N/A,$
284900.0,USD,2006.0,No information,929.0,4.0,IFR,Airplane,Piston Engine,1.0,Cirrus,Sr22-G2 Gts,OH,United States,North America,United States,939.0,,0.0,N/A,,,0.0,N/A,$
259000.0,USD,2004.0,Used,1185.0,4.0,IFR,Airplane,Piston Engine,1.0,Cirrus,Sr22-G2 Gts,NY,United States,North America,United States,1185.0,,0.0,N/A,,,0.0,N/A,$
549900.0,USD,1978.0,Used,6450.0,8.0,IFR,Airplane,Turboprop,2.0,Mitsubishi Heavy Industries,Mu 2N,TN,United States,North America,Japan,655.0,,655.0,,45.0,,45.0,,$
51000.0,USD,1963.0,Used,3560.0,4.0,No information,Airplane,Piston Engine,1.0,Cessna,172D Skyhawk,AZ,United States,North America,United States,340.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
114900.0,USD,1989.0,Used,3381.0,4.0,IFR,Airplane,Piston Engine,1.0,Socata,Tb-20 Trinidad,NY,United States,North America,France,1381.0,SMOH,0.0,N/A,,SOH,0.0,N/A,$
24900.0,USD,1979.0,Used,3977.0,4.0,No information,Airplane,Piston Engine,1.0,Piper Aircraft,Tomahawk,CO,United States,North America,United States,2225.0,SMOH,0.0,N/A,,,0.0,N/A,$
72000.0,USD,1974.0,Used,6767.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,177Rg,FL,United States,North America,United States,47.0,SMOH,0.0,N/A,,SOH,0.0,N/A,$
239000.0,USD,1977.0,Used,6125.0,8.0,IFR,Airplane,Piston Engine,2.0,Cessna,421C,NY,United States,North America,United States,425.0,SMOH,425.0,SMOH,135.0,SPOH,135.0,SPOH,$
26500.0,USD,1946.0,Used,5677.0,2.0,VFR,Airplane,Piston Engine,1.0,Aeronca,7 Champion Ec,OR,United States,North America,United States,1480.0,SMOH,0.0,N/A,,,0.0,N/A,$
239000.0,USD,2005.0,Used,1235.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,400,NC,United States,North America,United States,1235.0,SNEW,0.0,N/A,,SPOH,0.0,N/A,$
3995000.0,USD,2009.0,No information,2400.0,4.0,No information,Airplane,Turbofan,2.0,Hawker Beechcraft,900Xp,N/A,United States,North America,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
159900.0,USD,1986.0,Used,3813.0,4.0,IFR,Airplane,Piston Engine,1.0,Mooney International Corp,M20K 252,VA,United States,North America,United States,280.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
345000.0,USD,2006.0,Used,1166.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,400,TX,United States,North America,United States,639.0,SMOH,0.0,N/A,,,0.0,N/A,$
84000.0,USD,1977.0,Used,3060.0,2.0,VFR,Airplane,Piston Engine,1.0,Cessna,152,FL,United States,North America,United States,771.0,SFOH,0.0,N/A,,,0.0,N/A,$
160500.0,USD,1965.0,Used,2444.0,4.0,No information,Airplane,Piston Engine,1.0,Cessna,P206,N/A,United States,North America,United States,183.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
889000.0,USD,2018.0,No information,384.0,5.0,IFR,Airplane,Piston Engine,1.0,Cirrus,Sr22T-G6 Gts,OH,United States,North America,United States,384.0,SNEW,0.0,N/A,,,0.0,N/A,$
250000.0,USD,2007.0,Used,691.0,2.0,VFR,Airplane,Piston Engine,1.0,Extra Flugzeugbau,300Lp,FL,United States,North America,Germany,691.0,,0.0,N/A,,,0.0,N/A,$
155000.0,USD,1982.0,Used,4550.0,6.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Saratoga,MI,United States,North America,United States,1143.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
325000.0,USD,2015.0,Used,248.0,2.0,VFR,Airplane,Piston Engine,1.0,Extra Flugzeugbau,300Lp,FL,United States,North America,Germany,,,0.0,N/A,,,0.0,N/A,$
65000.0,USD,1939.0,Used,45.0,2.0,VFR,Airplane,Piston Engine,1.0,Piper Aircraft,J-3 Cub,AL,United States,North America,United States,45.0,SMOH,0.0,N/A,,SNEW,0.0,N/A,$
2350000.0,USD,1997.0,No information,10871.0,4.0,No information,Airplane,Turboprop,2.0,Beechcraft,1900D,FL,United States,North America,United States,,,,,,,,,Price: USD $
1395000.0,USD,2005.0,No information,2000.0,4.0,No information,Airplane,Turbofan,2.0,Hawker Beechcraft,400Xp,FL,United States,North America,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
1999000.0,USD,2013.0,No information,205.0,4.0,No information,Rotorcraft,Turboshaft,1.0,Airbus Helicopters,As 350B-2,TX,United States,North America,France,,,0.0,N/A,,,0.0,N/A,Price: USD $
315000.0,USD,1985.0,Used,1338.0,2.0,IFR,Airplane,Turbofan,2.0,Aero,L-39C Albatros,IL,United States,North America,Czech Republic,988.0,SNEW,495.0,SMOH,0.0,N/A,0.0,N/A,$
157000.0,USD,2002.0,Used,850.0,5.0,IFR,Airplane,Piston Engine,1.0,Maule Air,Mt-7-260,TX,United States,North America,United States,850.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
195000.0,USD,1981.0,Used,3696.0,8.0,IFR,Airplane,Piston Engine,2.0,Cessna,421C,FL,United States,North America,United States,934.0,SMOH,2071.0,SMOH,1421.0,SOH,1421.0,SOH,$
129900.0,USD,1979.0,Used,10647.0,7.0,IFR,Airplane,Piston Engine,2.0,Cessna,414A,SC,United States,North America,United States,1290.0,SMOH,1344.0,SMOH,,SPOH,,,$
99500.0,USD,1980.0,Used,5280.0,4.0,IFR,Airplane,Piston Engine,1.0,Mooney International Corp,M20K 231,IL,United States,North America,United States,384.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
425000.0,USD,1993.0,Used,10015.0,9.0,IFR,Airplane,Turbofan,2.0,Beechcraft,Beechjet 400A,TN,United States,North America,United States,2797.0,SMOH,2795.0,SMOH,0.0,N/A,0.0,N/A,$
2995000.0,USD,2011.0,No information,5135.0,4.0,No information,Airplane,Turboprop,2.0,Pilatus,Pc-12/47,MS,United States,North America,Switzerland,,,,,,,,,Price: USD $
279500.0,USD,1975.0,Used,4235.0,4.0,No information,Airplane,Piston Engine,2.0,Cessna,T337G,FL,United States,North America,United States,542.0,SFRM,542.0,SFRM,542.0,SNEW,542.0,SNEW,$
349000.0,EUR,1976.0,Used,2440.0,8.0,IFR,Airplane,Piston Engine,2.0,Cessna,421C,N/A,Switzerland,Europe,United States,943.0,SMOH,943.0,SMOH,346.0,SPOH,346.0,SPOH,$
82500.0,USD,1959.0,Used,4157.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,182 Skylane,OK,United States,North America,United States,252.0,SMOH,0.0,N/A,,SOH,0.0,N/A,$
259000.0,USD,2007.0,Used,5600.0,4.0,No information,Airplane,Piston Engine,2.0,Diamond Aircraft Industries,Da42 Twin Star,FL,United States,North America,Austria,1450.0,SNEW,1450.0,SNEW,,,,,$
139000.0,USD,1941.0,Used,3329.0,2.0,VFR,Airplane,Piston Engine,1.0,Boeing/Stearman,A75 N1,MN,United States,North America,United States,122.0,SMOH,0.0,N/A,,SMOH,0.0,N/A,$
33000.0,USD,1940.0,Used,1923.0,4.0,No information,Airplane,Piston Engine,1.0,Piper Aircraft,J-4 Cub,NY,United States,North America,United States,433.0,SMOH,0.0,N/A,,,0.0,N/A,$
99000.0,USD,2019.0,Used,95.0,2.0,VFR,Airplane,Piston Engine,1.0,Vashon Aircraft,Ranger R7,GA,United States,North America,United States,115.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
63000.0,USD,1979.0,Used,4457.0,4.0,IFR,Airplane,Piston Engine,1.0,Grumman,Aa5A Cheetah,FL,United States,North America,United States,622.0,SMOH,0.0,N/A,,,0.0,N/A,$
165500.0,USD,1972.0,Used,3830.0,6.0,IFR,Airplane,Piston Engine,2.0,Cessna,340,CA,United States,North America,United States,781.0,SMOH,600.0,SMOH,115.0,SPOH,115.0,SPOH,$
325000.0,USD,2006.0,Used,1218.0,6.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Saratoga Ii Tc (1998 - 2008),ID,United States,North America,United States,209.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
230000.0,USD,1978.0,Used,3442.0,4.0,IFR,Airplane,Piston Engine,1.0,Siai Marchetti,Sf260C,FL,United States,North America,Italy,31.0,SFRM,0.0,N/A,,SPOH,0.0,N/A,$
89000.0,USD,2000.0,Used,700.0,4.0,IFR,Airplane,Piston Engine,1.0,Lancair,360,IL,United States,North America,United States,700.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
249900.0,USD,2006.0,Used,820.0,4.0,IFR,Airplane,Piston Engine,1.0,Diamond Aircraft Industries,Da40 Star,CA,United States,North America,Austria,820.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
3995000.0,USD,2013.0,No information,2164.3,8.0,IFR,Airplane,Turboprop,2.0,Beechcraft,King Air 350I,TX,United States,North America,United States,,,,,,,,,Price: USD $
375000.0,USD,1974.0,No information,10982.8,4.0,No information,Airplane,Turboprop,2.0,Beechcraft,King Air A100,WA,United States,North America,United States,,,,,,,,,Price: USD $
239000.0,USD,1989.0,Used,1090.0,4.0,IFR,Airplane,Piston Engine,1.0,Lake,La 270 T-Renegade,CA,United States,North America,United States,1090.0,SNEW,0.0,N/A,,SOH,0.0,N/A,$
60900.0,USD,1974.0,Used,2200.0,6.0,IFR,Airplane,Piston Engine,2.0,Beechcraft,B55 Baron,WI,United States,North America,United States,2200.0,SMOH,1400.0,SMOH,,,,,$
159900.0,USD,1950.0,Used,5222.0,2.0,IFR,Airplane,Piston Engine,1.0,North American Aviation,T28A,NJ,United States,North America,United States,214.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
799000.0,USD,2020.0,No information,75.0,5.0,No information,Airplane,Piston Engine,1.0,Cirrus,Sr22-G6 Gts,FL,United States,North America,United States,75.0,SNEW,0.0,N/A,,,0.0,N/A,$
419000.0,USD,1979.0,Used,5256.0,7.0,IFR,Airplane,Piston Engine,2.0,Cessna,414A,CA,United States,North America,United States,830.0,SNEW,830.0,SNEW,830.0,SNEW,830.0,SNEW,$
210000.0,USD,1977.0,Used,7105.0,7.0,IFR,Airplane,Piston Engine,2.0,Piper Aircraft,Navajo Cr,IA,United States,North America,United States,1437.0,SMOH,1437.0,SMOH,1437.0,SMOH,1437.0,SMOH,$
39000.0,USD,1944.0,Used,962.0,2.0,VFR,Airplane,Piston Engine,1.0,Stinson Aircraft Company ,L-5,WI,United States,North America,United States,962.0,SMOH,0.0,N/A,,,0.0,N/A,$
214900.0,USD,1974.0,Used,6650.0,6.0,IFR,Airplane,Piston Engine,2.0,Cessna,340,GA,United States,North America,United States,2235.0,SNEW,455.0,SMOH,1259.0,,1259.0,,$
399500.0,USD,2015.0,Used,997.0,4.0,IFR,Airplane,Piston Engine,1.0,Cessna,172S Skyhawk Sp,KY,United States,North America,United States,997.0,,0.0,N/A,,,0.0,N/A,$
2295000.0,USD,1995.0,No information,7298.6,4.0,No information,Airplane,Turbofan,2.0,Bombardier Challenger,601-3R,IL,United States,North America,Canada,,,,,0.0,N/A,0.0,N/A,Price: USD $
285000.0,USD,1986.0,Used,2175.0,6.0,IFR,Airplane,Piston Engine,1.0,Beechcraft,A36 Bonanza 36,NC,United States,North America,United States,350.0,SMOH,0.0,N/A,,,0.0,N/A,$
90000.0,USD,1980.0,Used,3645.0,4.0,IFR,Airplane,Piston Engine,1.0,Mooney International Corp,M20K 231,GA,United States,North America,United States,1795.0,SFRM,0.0,N/A,,SPOH,0.0,N/A,$
110000.0,USD,1998.0,Used,2002.0,2.0,VFR,Airplane,Piston Engine,1.0,Aviat,Husky A-1A,FL,United States,North America,United States,60.0,,0.0,N/A,,,0.0,N/A,$
35000.0,USD,1962.0,Used,4963.0,4.0,VFR,Airplane,Piston Engine,1.0,Piper Aircraft,Cherokee 180,LA,United States,North America,United States,1553.0,SMOH,0.0,N/A,,SMOH,0.0,N/A,$
159900.0,USD,2001.0,Used,542.0,4.0,IFR,Airplane,Piston Engine,1.0,Bellanca,17-30A Super Viking (1979 And Newer),FL,United States,North America,United States,542.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
165500.0,USD,1990.0,Used,2420.0,4.0,IFR,Airplane,Piston Engine,1.0,Socata,Tb-21 Tc Trinidad,VA,United States,North America,France,584.0,SMOH,0.0,N/A,,SNEW,0.0,N/A,$
49900.0,USD,1978.0,Used,4200.0,4.0,IFR,Airplane,Piston Engine,1.0,Bellanca,17-30A Super Viking,NJ,United States,North America,United States,900.0,SMOH,0.0,N/A,,,0.0,N/A,$
92500.0,USD,1977.0,Used,2471.0,4.0,IFR,Airplane,Piston Engine,1.0,Bellanca,17-30A Super Viking,AZ,United States,North America,United States,151.0,SFRM,0.0,N/A,,SMOH,0.0,N/A,$
116500.0,USD,2013.0,Used,380.0,2.0,VFR,Airplane,Piston Engine,1.0,Edra Pecas E Manutencao Ltda,Ls,FL,United States,North America,Brazil,380.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
90000.0,USD,1951.0,Used,3357.0,2.0,IFR,Airplane,Piston Engine,1.0,Dehavilland,Dhc-1,OK,United States,North America,Canada,1069.0,SMOH,0.0,N/A,,SOH,0.0,N/A,$
7000.0,USD,1946.0,Project,3939.3759715731367,2.0,IFR,Airplane,Piston Engine,1.0,Ercoupe,415-D,IA,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
129000.0,USD,1967.0,Used,4325.0,6.0,IFR,Airplane,Piston Engine,2.0,Beechcraft,C55 Baron,TX,United States,North America,United States,945.0,SFRM,945.0,SFRM,210.0,SMOH,210.0,SMOH,$
86500.0,USD,1979.0,Used,13250.0,4.0,IFR,Airplane,Piston Engine,2.0,Piper Aircraft,Seminole,FL,United States,North America,United States,780.0,SMOH,1260.0,SMOH,,,,,$
279900.0,USD,2005.0,No information,905.0,4.0,IFR,Airplane,Piston Engine,1.0,Cirrus,Sr22-G2 Gts,OH,United States,North America,United States,905.0,,0.0,N/A,,,0.0,N/A,$
129000.0,USD,1979.0,Used,6650.0,6.0,IFR,Airplane,Piston Engine,2.0,Piper Aircraft,Seneca Ii,NC,United States,North America,United States,1170.0,,1170.0,SMOH,1170.0,SPOH,1170.0,SPOH,$
79500.0,USD,1953.0,Used,6100.0,2.0,VFR,Airplane,Piston Engine,1.0,Piper Aircraft,Super Cub,FL,United States,North America,United States,200.0,,0.0,N/A,,,0.0,N/A,$
179000.0,USD,1951.0,Used,2505.0,4.0,No information,Airplane,Piston Engine,1.0,North American Aviation,Harvard Mkiv,IL,United States,North America,United States,573.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
155000.0,USD,1995.0,Used,400.0,4.0,IFR,Airplane,Piston Engine,1.0,Bellanca,17-30A Super Viking (1979 And Newer),AL,United States,North America,United States,400.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
139900.0,USD,1977.0,Used,7039.0,6.0,IFR,Airplane,Piston Engine,2.0,Cessna,340A,CA,United States,North America,United States,970.0,SMOH,970.0,SMOH,620.0,,620.0,,$
340000.0,USD,1977.0,Used,507.0,2.0,IFR,Airplane,Turboprop,1.0,Siai Marchetti,Sm1019B,WY,United States,North America,Italy,424.0,SNEW,0.0,N/A,,SPOH,0.0,N/A,$
69500.0,USD,1966.0,Used,2831.0,4.0,No information,Airplane,Piston Engine,1.0,Cessna,182J Skylane,FL,United States,North America,United States,1146.0,SFRM,0.0,N/A,,SPOH,0.0,N/A,$
24950.0,USD,1979.0,Used,15193.0,4.0,VFR,Airplane,Piston Engine,1.0,Piper Aircraft,Warrior Ii,CA,United States,North America,United States,1278.0,SMOH,0.0,N/A,,SNEW,0.0,N/A,$
6995000.0,USD,2005.0,No information,3815.0,4.0,IFR,Airplane,Turbofan,2.0,Bombardier Challenger,300,MD,United States,North America,Canada,,,,,0.0,N/A,0.0,N/A,Price: USD $
13500.0,USD,1992.0,Used,2441.0,4.0,No information,Airplane,Piston Engine,1.0,Stolp Aircraft,Starduster One Sa-100,TN,United States,North America,United States,410.0,SMOH,0.0,N/A,,,0.0,N/A,$
17500.0,USD,2003.0,Used,130.0,2.0,VFR,Airplane,Piston Engine,1.0,Preceptor,Ultra Pup,VA,United States,North America,United States,50.0,SMOH,0.0,N/A,,SMOH,0.0,N/A,$
55000.0,USD,1969.0,Used,3939.3759715731367,4.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Arrow,TN,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
69000.0,USD,1979.0,Used,1725.0,4.0,No information,Airplane,Piston Engine,1.0,Lake,La 4/200,NC,United States,North America,United States,1725.0,SNEW,0.0,N/A,,SPOH,0.0,N/A,$
180000.0,USD,2004.0,Used,8288.0,3.0,VFR,Rotorcraft,Piston Engine,1.0,Enstrom Helicopter Corporation,280Fx Shark,TN,United States,North America,United States,1406.0,SNEW,0.0,N/A,,,0.0,N/A,$
550000.0,USD,2009.0,Used,1529.0,5.0,VFR,Rotorcraft,Turboshaft,1.0,Enstrom Helicopter Corporation,480B Turbine,TN,United States,North America,United States,1529.0,SNEW,0.0,N/A,,,0.0,N/A,$
1695000.0,USD,2010.0,Used,2456.0,6.0,IFR,Airplane,Turbofan,2.0,Embraer,Phenom 100,GA,United States,North America,Brazil,2457.0,SNEW,2388.0,SNEW,0.0,N/A,0.0,N/A,$
62000.0,USD,1970.0,Used,3028.0,4.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Arrow Ii,PA,United States,North America,United States,1861.0,SMOH,0.0,N/A,,SMOH,0.0,N/A,$
139000.0,USD,1977.0,Used,3830.0,5.0,IFR,Airplane,Piston Engine,1.0,Beechcraft,V35B Bonanza,AZ,United States,North America,United States,1520.0,SFRM,0.0,N/A,,SPOH,0.0,N/A,$
89000.0,USD,1973.0,Used,3010.0,4.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Arrow Ii,IL,United States,North America,United States,95.0,SMOH,0.0,N/A,,SNEW,0.0,N/A,$
115000.0,USD,1977.0,Used,4692.0,5.0,IFR,Airplane,Piston Engine,2.0,Cessna,337G,OK,United States,North America,United States,371.0,SMOH,1029.0,SMOH,886.0,SOH,886.0,SNEW,$
695000.0,USD,1974.0,Used,7312.0,4.0,No information,Airplane,Turbofan,2.0,Cessna,Citation Stallion,FL,United States,North America,United States,346.0,SNEW,346.0,SNEW,0.0,N/A,0.0,N/A,$
10900.0,USD,2003.0,Used,260.0,1.0,VFR,Airplane,Piston Engine,1.0,Acro Sport,Baby Ace,AL,United States,North America,United States,583.0,SMOH,0.0,N/A,,SNEW,0.0,N/A,$
85000.0,USD,1978.0,Used,5800.0,6.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Cherokee 6/300,NV,United States,North America,United States,1900.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
249000.0,USD,1978.0,Used,6748.0,8.0,IFR,Airplane,Piston Engine,2.0,Cessna,421C,KS,United States,North America,United States,937.0,SMOH,937.0,SMOH,8.0,SPOH,8.0,SPOH,$
145000.0,USD,1979.0,Used,4035.0,6.0,IFR,Airplane,Piston Engine,2.0,Piper Aircraft,Seneca Ii,MT,United States,North America,United States,730.0,SFRM,730.0,SFRM,945.0,SPOH,945.0,SPOH,$
325000.0,USD,1978.0,Used,5520.0,8.0,IFR,Airplane,Piston Engine,2.0,Cessna,414A,TX,United States,North America,United States,734.0,SMOH,430.0,SMOH,,,,,$
3449000.0,USD,2017.0,Used,440.0,6.0,No information,Airplane,Turboprop,2.0,Socata,Tbm 930,IN,United States,North America,France,,,,,,,,,$
69900.0,USD,1958.0,Used,5152.0,4.0,No information,Airplane,Piston Engine,1.0,Beechcraft,J35 Bonanza,AL,United States,North America,United States,1756.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
149900.0,USD,1971.0,Used,5114.0,6.0,IFR,Airplane,Piston Engine,2.0,Cessna,421B,MT,United States,North America,United States,335.0,SMOH,1341.0,SFRM,1352.0,SNEW,1352.0,SNEW,$
279900.0,USD,2018.0,New,230.0,2.0,VFR,Airplane,Piston Engine,1.0,Aviat,Husky A-1C,ID,United States,North America,United States,230.0,,0.0,N/A,,,0.0,N/A,$
25000.0,USD,1947.0,Used,2600.0,2.0,No information,Airplane,Piston Engine,1.0,Ercoupe,415-C,SC,United States,North America,United States,563.0,SMOH,0.0,N/A,,SPOH,0.0,N/A,$
335000.0,USD,1998.0,Used,1235.0,6.0,IFR,Airplane,Piston Engine,1.0,Beechcraft,A36 Bonanza 36,NC,United States,North America,United States,1235.0,SNEW,0.0,N/A,,,0.0,N/A,$
459000.0,USD,2007.0,Used,1900.0,4.0,VFR,Rotorcraft,Piston Engine,1.0,Robinson Helicopter,R44 Raven Ii,TX,United States,North America,United States,4.0,,0.0,N/A,,,0.0,N/A,$
75000.0,USD,1958.0,Used,3939.3759715731367,4.0,IFR,Airplane,Piston Engine,1.0,Beechcraft,35 Bonanza,OH,United States,North America,United States,,,0.0,N/A,,,0.0,N/A,$
120000.0,USD,1979.0,Used,1929.0,4.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Arrow Iv,WA,United States,North America,United States,620.0,SMOH,0.0,N/A,,,0.0,N/A,$
249000.0,USD,1980.0,Used,10967.0,8.0,IFR,Airplane,Piston Engine,1.0,Cessna,207 Turbo,WY,United States,North America,United States,1455.0,SFRM,0.0,N/A,,SPOH,0.0,N/A,$
23900.0,USD,1946.0,Used,5651.0,2.0,IFR,Airplane,Piston Engine,1.0,Ercoupe,415-D,CT,United States,North America,United States,638.0,SMOH,0.0,N/A,,,0.0,N/A,$
749000.0,USD,2017.0,Used,272.0,5.0,IFR,Airplane,Piston Engine,1.0,Cirrus,Sr22T-G6 Gts,GA,United States,North America,United States,272.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
990000.0,USD,2007.0,No information,910.0,4.0,No information,Airplane,Turboprop,2.0,Piper Aircraft,Meridian,N/A,Germany,Europe,United States,,,,,,,,,Price: USD $
7200000.0,USD,2010.0,No information,2219.0,4.0,No information,Airplane,Turbofan,2.0,Cessna,Citation Sovereign,N/A,Malaysia,Asia,United States,,,,,0.0,N/A,0.0,N/A,Price: USD $
1295000.0,USD,1999.0,Used,8278.0,4.0,No information,Airplane,Turboprop,1.0,Cessna,Caravan 208 Amphibian,MN,United States,North America,United States,5.0,SHSI,0.0,N/A,,,0.0,N/A,$
165000.0,USD,1979.0,Used,3809.0,6.0,IFR,Airplane,Piston Engine,2.0,Cessna,310R,FL,United States,North America,United States,517.0,SMOH,517.0,SMOH,519.0,SPOH,519.0,SPOH,$
199500.0,USD,1975.0,Used,3700.0,6.0,IFR,Airplane,Piston Engine,2.0,Cessna,310R,AZ,United States,North America,United States,450.0,SMOH,,,,,,,$
145000.0,USD,1980.0,Used,7525.0,6.0,IFR,Airplane,Piston Engine,2.0,Cessna,310R,VA,United States,North America,United States,1156.0,SOH,1156.0,SOH,312.0,SPOH,312.0,SPOH,$
73000.0,USD,1995.0,Used,503.0,4.0,No information,Airplane,Piston Engine,1.0,Maule Air,Mx-7-180A,MI,United States,North America,United States,503.0,SNEW,0.0,N/A,,SNEW,0.0,N/A,$
23900.0,USD,1967.0,Used,4874.0,2.0,IFR,Airplane,Piston Engine,1.0,Cessna,150G,IN,United States,North America,United States,1149.0,STOH,0.0,N/A,,SNEW,0.0,N/A,$
22900.0,USD,1974.0,Used,5214.0,2.0,VFR,Airplane,Piston Engine,1.0,Cessna,150M,IN,United States,North America,United States,1514.0,SMOH,0.0,N/A,,,0.0,N/A,$
445000.0,USD,1999.0,Used,2840.0,6.0,IFR,Airplane,Piston Engine,1.0,Piper Aircraft,Malibu Mirage,MN,United States,North America,United States,30.0,SOH,0.0,N/A,,SPOH,0.0,N/A,$
